,period,region,technology,cost
13267,2035,CHA,Compact Car,0.031507416266987005
13268,2040,CHA,Compact Car,0.0329404124728773
13269,2045,CHA,Compact Car,0.0342906893260261
13270,2050,CHA,Compact Car,0.0358883396217719
13271,2055,CHA,Compact Car,0.0358837341296507
13272,2060,CHA,Compact Car,0.0358813828109713
13273,2070,CHA,Compact Car,0.0358934839691831
13274,2080,CHA,Compact Car,0.0359062432965812
13275,2090,CHA,Compact Car,0.0359147721970412
13276,2100,CHA,Compact Car,0.0359175082650515
13277,1990,CHA,Compact Car,0.0566903988274261
13278,2005,CHA,Compact Car,0.0516334598837323
13279,2010,CHA,Compact Car,0.0444786940151707
13280,2015,CHA,Compact Car,0.0378032421323303
13281,2020,CHA,Compact Car,0.0270696284583283
13282,2025,CHA,Compact Car,0.0296523213603284
13283,2030,CHA,Compact Car,0.0325000646755064
13284,2035,CHA,Compact Car,0.0353380145269207
13285,2040,CHA,Compact Car,0.0364417241060539
13286,2045,CHA,Compact Car,0.0374362504226315
13287,2050,CHA,Compact Car,0.0386850282684681
13288,2055,CHA,Compact Car,0.0381161121741376
13289,2060,CHA,Compact Car,0.0375533882230932
13290,2070,CHA,Compact Car,0.0364731520087862
13291,2080,CHA,Compact Car,0.0353781564575725
13292,2090,CHA,Compact Car,0.0342554488653032
13293,2100,CHA,Compact Car,0.0336847377314884
13294,1990,CHA,Large Car and SUV,0.0531566231998139
13295,2005,CHA,Large Car and SUV,0.0531566231998139
13296,2010,CHA,Large Car and SUV,0.046202182579686
13297,2015,CHA,Large Car and SUV,0.0392477419595581
13298,2020,CHA,Large Car and SUV,0.0246784069267956
13299,2025,CHA,Large Car and SUV,0.0270376753031887
13300,2030,CHA,Large Car and SUV,0.0293969436795818
13301,2035,CHA,Large Car and SUV,0.0317562120559749
13302,2040,CHA,Large Car and SUV,0.0315932059152395
13303,2045,CHA,Large Car and SUV,0.0314301997745041
13304,2050,CHA,Large Car and SUV,0.0312671936337687
13305,2055,CHA,Large Car and SUV,0.0307677322261123
13306,2060,CHA,Large Car and SUV,0.030268270818456
13307,2070,CHA,Large Car and SUV,0.0292693480031433
13308,2080,CHA,Large Car and SUV,0.0282704251878306
13309,2090,CHA,Large Car and SUV,0.0272715023725179
13310,2100,CHA,Large Car and SUV,0.0267720409648615
13311,1990,CHA,Large Car and SUV,0.107395277155794
13312,2005,CHA,Large Car and SUV,0.107395277155794
13313,2010,CHA,Large Car and SUV,0.0805655161221405
13314,2015,CHA,Large Car and SUV,0.0537357550884868
13315,2020,CHA,Large Car and SUV,0.0269059940548331
13316,2025,CHA,Large Car and SUV,0.0270453771994108
13317,2030,CHA,Large Car and SUV,0.0271847603439884
13318,2035,CHA,Large Car and SUV,0.0273241434885661
13319,2040,CHA,Large Car and SUV,0.0274332651864589
13320,2045,CHA,Large Car and SUV,0.0275423868843517
13321,2050,CHA,Large Car and SUV,0.0276515085822445
13322,2055,CHA,Large Car and SUV,0.0274774022171415
13323,2060,CHA,Large Car and SUV,0.0273032958520384
13324,2070,CHA,Large Car and SUV,0.0269570489767616
13325,2080,CHA,Large Car and SUV,0.0266127679564143
13326,2090,CHA,Large Car and SUV,0.0262722269225095
13327,2100,CHA,Large Car and SUV,0.0261019564055571
13328,1990,CHA,Large Car and SUV,0.0215801972508518
13329,2005,CHA,Large Car and SUV,0.0215801972508518
13330,2010,CHA,Large Car and SUV,0.0219398686970024
13331,2015,CHA,Large Car and SUV,0.0222995401431529
13332,2020,CHA,Large Car and SUV,0.0241821904718304
13333,2025,CHA,Large Car and SUV,0.0240521830334506
13334,2030,CHA,Large Car and SUV,0.0239221755950707
13335,2035,CHA,Large Car and SUV,0.0237921681566908
13336,2040,CHA,Large Car and SUV,0.0241887052159504
13337,2045,CHA,Large Car and SUV,0.02458524227521
13338,2050,CHA,Large Car and SUV,0.0249817793344696
13339,2055,CHA,Large Car and SUV,0.0249817793344696
13340,2060,CHA,Large Car and SUV,0.0249817793344696
13341,2070,CHA,Large Car and SUV,0.0249817793344696
13342,2080,CHA,Large Car and SUV,0.0249817793344696
13343,2090,CHA,Large Car and SUV,0.0249817793344696
13344,2100,CHA,Large Car and SUV,0.0249817793344696
13345,1990,CHA,Large Car and SUV,0.0245883467028704
13346,2005,CHA,Large Car and SUV,0.0245883467028704
13347,2010,CHA,Large Car and SUV,0.024998152587414
13348,2015,CHA,Large Car and SUV,0.0254079584719576
13349,2020,CHA,Large Car and SUV,0.0273407432390282
13350,2025,CHA,Large Car and SUV,0.0272633788810329
13351,2030,CHA,Large Car and SUV,0.0271860145230376
13352,2035,CHA,Large Car and SUV,0.0271086501650423
13353,2040,CHA,Large Car and SUV,0.0275604615259193
13354,2045,CHA,Large Car and SUV,0.0280122728867964
13355,2050,CHA,Large Car and SUV,0.0284640842476735
13356,2055,CHA,Large Car and SUV,0.0284640842476735
13357,2060,CHA,Large Car and SUV,0.0284640842476735
13358,2070,CHA,Large Car and SUV,0.0284640842476735
13359,2080,CHA,Large Car and SUV,0.0284640842476735
13360,2090,CHA,Large Car and SUV,0.0284640842476735
13361,2100,CHA,Large Car and SUV,0.0284640842476735
13362,1990,CHA,Large Car and SUV,0.0457856155494828
13363,2005,CHA,Large Car and SUV,0.0457853002603684
13364,2010,CHA,Large Car and SUV,0.040051847974516996
13365,2015,CHA,Large Car and SUV,0.0342469478566129
13366,2020,CHA,Large Car and SUV,0.0239072359388937
13367,2025,CHA,Large Car and SUV,0.0258930097615466
13368,2030,CHA,Large Car and SUV,0.0278267514698005
13369,2035,CHA,Large Car and SUV,0.02970849648447
13370,2040,CHA,Large Car and SUV,0.0298248855599264
13371,2045,CHA,Large Car and SUV,0.0299460243207334
13372,2050,CHA,Large Car and SUV,0.0300721161482492
13373,2055,CHA,Large Car and SUV,0.0296622547298165
13374,2060,CHA,Large Car and SUV,0.0292505920546678
13375,2070,CHA,Large Car and SUV,0.0284218041891897
13376,2080,CHA,Large Car and SUV,0.0275856168128934
13377,2090,CHA,Large Car and SUV,0.0267418646056989
13378,2100,CHA,Large Car and SUV,0.0263170303038998
13379,1990,CHA,Mini Car,0.0658183757179209
13380,2005,CHA,Mini Car,0.059947263453739005
13381,2010,CHA,Mini Car,0.0513092973500711
13382,2015,CHA,Mini Car,0.0433234981208282
13383,2020,CHA,Mini Car,0.0279427792454245
13384,2025,CHA,Mini Car,0.0309631580411759
13385,2030,CHA,Mini Car,0.0343339522286822
13386,2035,CHA,Mini Car,0.0377737595252161
13387,2040,CHA,Mini Car,0.0386023603118007
13388,2045,CHA,Mini Car,0.0392916558777055
13389,2050,CHA,Mini Car,0.0402223869716603
13390,2055,CHA,Mini Car,0.0395366483028988
13391,2060,CHA,Mini Car,0.0388599226344301
13392,2070,CHA,Mini Car,0.0375607660093861
13393,2080,CHA,Mini Car,0.0362563840242441
13394,2090,CHA,Mini Car,0.0349338634457987
13395,2100,CHA,Mini Car,0.0342670991118685
13396,1990,CHA,Mini Car,0.13327015180695698
13397,2005,CHA,Mini Car,0.121272263388164
13398,2010,CHA,Mini Car,0.0895909978899478
13399,2015,CHA,Mini Car,0.0592317920516678
13400,2020,CHA,Mini Car,0.0295641377073123
13401,2025,CHA,Mini Car,0.0302928425560717
13402,2030,CHA,Mini Car,0.0312215956282207
13403,2035,CHA,Mini Car,0.0320802371748048
13404,2040,CHA,Mini Car,0.0331056911749978
13405,2045,CHA,Mini Car,0.0340269668848097
13406,2050,CHA,Mini Car,0.0351726293190068
13407,2055,CHA,Mini Car,0.0349363082806037
13408,2060,CHA,Mini Car,0.0347045841236874
13409,2070,CHA,Mini Car,0.0342752222880171
13410,2080,CHA,Mini Car,0.0338481285514381
13411,2090,CHA,Mini Car,0.0334171341791358
13412,2100,CHA,Mini Car,0.033198656855512
13413,1990,CHA,Mini Car,0.0224652736800373
13414,2005,CHA,Mini Car,0.0220548736923027
13415,2010,CHA,Mini Car,0.0228299340643088
13416,2015,CHA,Mini Car,0.0235945910172557
13417,2020,CHA,Mini Car,0.0262054218849928
13418,2025,CHA,Mini Car,0.0266170366750451
13419,2030,CHA,Mini Car,0.0271783577195693
13420,2035,CHA,Mini Car,0.0276527876608751
13421,2040,CHA,Mini Car,0.0289104711273746
13422,2045,CHA,Mini Car,0.0300955551825148
13423,2050,CHA,Mini Car,0.0314977489607612
13424,2055,CHA,Mini Car,0.0314937069065446
13425,2060,CHA,Mini Car,0.0314916432492128
13426,2070,CHA,Mini Car,0.0315022639464778
13427,2080,CHA,Mini Car,0.0315134622922253
13428,2090,CHA,Mini Car,0.031520947763302
13429,2100,CHA,Mini Car,0.0315233490995647
13430,1990,CHA,Mini Car,0.0255967979986319
13431,2005,CHA,Mini Car,0.0251291904725877
13432,2010,CHA,Mini Car,0.0260122879235069
13433,2015,CHA,Mini Car,0.0268835317179554
13434,2020,CHA,Mini Car,0.0296305115548696
13435,2025,CHA,Mini Car,0.0301721010549292
13436,2030,CHA,Mini Car,0.0308871631294257
13437,2035,CHA,Mini Car,0.031507416266987005
13438,2040,CHA,Mini Car,0.0329404124728773
13439,2045,CHA,Mini Car,0.0342906893260261
13440,2050,CHA,Mini Car,0.0358883396217719
13441,2055,CHA,Mini Car,0.0358837341296507
13442,2060,CHA,Mini Car,0.0358813828109713
13443,2070,CHA,Mini Car,0.0358934839691831
13444,2080,CHA,Mini Car,0.0359062432965812
13445,2090,CHA,Mini Car,0.0359147721970412
13446,2100,CHA,Mini Car,0.0359175082650515
13447,1990,CHA,Mini Car,0.0486081490029198
13448,2005,CHA,Mini Car,0.0443096756531493
13449,2010,CHA,Mini Car,0.0435386852494802
13450,2015,CHA,Mini Car,0.0431871229879597
13451,2020,CHA,Mini Car,0.0382312494435356
13452,2025,CHA,Mini Car,0.0407999865093203
13453,2030,CHA,Mini Car,0.0435956122005704
13454,2035,CHA,Mini Car,0.046241888251309
13455,2040,CHA,Mini Car,0.0477890044252047
13456,2045,CHA,Mini Car,0.0492028230459608
13457,2050,CHA,Mini Car,0.0509617707620408
13458,2055,CHA,Mini Car,0.0508746660146977
13459,2060,CHA,Mini Car,0.0507984130127662
13460,2070,CHA,Mini Car,0.0507170269704304
13461,2080,CHA,Mini Car,0.0506309734315061
13462,2090,CHA,Mini Car,0.0505212426290572
13463,2100,CHA,Mini Car,0.0504585780595006
13464,1990,CHA,Subcompact Car,0.0658183757179209
13465,2005,CHA,Subcompact Car,0.059947263453739005
13466,2010,CHA,Subcompact Car,0.0513092973500711
13467,2015,CHA,Subcompact Car,0.0433234981208282
13468,2020,CHA,Subcompact Car,0.0279427792454245
13469,2025,CHA,Subcompact Car,0.0309631580411759
13470,2030,CHA,Subcompact Car,0.0343339522286822
13471,2035,CHA,Subcompact Car,0.0377737595252161
13472,2040,CHA,Subcompact Car,0.0386023603118007
13473,2045,CHA,Subcompact Car,0.0392916558777055
13474,2050,CHA,Subcompact Car,0.0402223869716603
13475,2055,CHA,Subcompact Car,0.0395366483028988
13476,2060,CHA,Subcompact Car,0.0388599226344301
13477,2070,CHA,Subcompact Car,0.0375607660093861
13478,2080,CHA,Subcompact Car,0.0362563840242441
13479,2090,CHA,Subcompact Car,0.0349338634457987
13480,2100,CHA,Subcompact Car,0.0342670991118685
13481,1990,CHA,Subcompact Car,0.13327015180695698
13482,2005,CHA,Subcompact Car,0.121272263388164
13483,2010,CHA,Subcompact Car,0.0895909978899478
13484,2015,CHA,Subcompact Car,0.0592317920516678
13485,2020,CHA,Subcompact Car,0.0295641377073123
13486,2025,CHA,Subcompact Car,0.0302928425560717
13487,2030,CHA,Subcompact Car,0.0312215956282207
13488,2035,CHA,Subcompact Car,0.0320802371748048
13489,2040,CHA,Subcompact Car,0.0331056911749978
13490,2045,CHA,Subcompact Car,0.0340269668848097
13491,2050,CHA,Subcompact Car,0.0351726293190068
13492,2055,CHA,Subcompact Car,0.0349363082806037
13493,2060,CHA,Subcompact Car,0.0347045841236874
13494,2070,CHA,Subcompact Car,0.0342752222880171
13495,2080,CHA,Subcompact Car,0.0338481285514381
13496,2090,CHA,Subcompact Car,0.0334171341791358
13497,2100,CHA,Subcompact Car,0.033198656855512
13498,1990,CHA,Subcompact Car,0.0224652736800373
13499,2005,CHA,Subcompact Car,0.0220548736923027
13500,2010,CHA,Subcompact Car,0.0228299340643088
13501,2015,CHA,Subcompact Car,0.0235945910172557
13502,2020,CHA,Subcompact Car,0.0262054218849928
13503,2025,CHA,Subcompact Car,0.0266170366750451
13504,2030,CHA,Subcompact Car,0.0271783577195693
13505,2035,CHA,Subcompact Car,0.0276527876608751
13506,2040,CHA,Subcompact Car,0.0289104711273746
13507,2045,CHA,Subcompact Car,0.0300955551825148
13508,2050,CHA,Subcompact Car,0.0314977489607612
13509,2055,CHA,Subcompact Car,0.0314937069065446
13510,2060,CHA,Subcompact Car,0.0314916432492128
13511,2070,CHA,Subcompact Car,0.0315022639464778
13512,2080,CHA,Subcompact Car,0.0315134622922253
13513,2090,CHA,Subcompact Car,0.031520947763302
13514,2100,CHA,Subcompact Car,0.0315233490995647
13515,1990,CHA,Subcompact Car,0.0255967979986319
13516,2005,CHA,Subcompact Car,0.0251291904725877
13517,2010,CHA,Subcompact Car,0.0260122879235069
13518,2015,CHA,Subcompact Car,0.0268835317179554
13519,2020,CHA,Subcompact Car,0.0296305115548696
13520,2025,CHA,Subcompact Car,0.0301721010549292
13521,2030,CHA,Subcompact Car,0.0308871631294257
13522,2035,CHA,Subcompact Car,0.031507416266987005
13523,2040,CHA,Subcompact Car,0.0329404124728773
13524,2045,CHA,Subcompact Car,0.0342906893260261
13525,2050,CHA,Subcompact Car,0.0358883396217719
13526,2055,CHA,Subcompact Car,0.0358837341296507
13527,2060,CHA,Subcompact Car,0.0358813828109713
13528,2070,CHA,Subcompact Car,0.0358934839691831
13529,2080,CHA,Subcompact Car,0.0359062432965812
13530,2090,CHA,Subcompact Car,0.0359147721970412
13531,2100,CHA,Subcompact Car,0.0359175082650515
13532,1990,CHA,Subcompact Car,0.0566912860863091
13533,2005,CHA,Subcompact Car,0.0516340689641338
13534,2010,CHA,Subcompact Car,0.0444790465100708
13535,2015,CHA,Subcompact Car,0.0378034117807801
13536,2020,CHA,Subcompact Car,0.0270696763997239
13537,2025,CHA,Subcompact Car,0.0296523761016348
13538,2030,CHA,Subcompact Car,0.0325001266199299
13539,2035,CHA,Subcompact Car,0.0353380833328623
13540,2040,CHA,Subcompact Car,0.0364417898607099
13541,2045,CHA,Subcompact Car,0.03743631305032
13542,2050,CHA,Subcompact Car,0.0386850884413528
13543,2055,CHA,Subcompact Car,0.0381161635509709
13544,2060,CHA,Subcompact Car,0.0375534317519271
13545,2070,CHA,Subcompact Car,0.036473182686592005
13546,2080,CHA,Subcompact Car,0.0353781774146635
13547,2090,CHA,Subcompact Car,0.034255462319435
13548,2100,CHA,Subcompact Car,0.0336847475615348
13549,1990,EUR,Compact Car,0.127515450504983
13550,2005,EUR,Compact Car,0.127406944403161
13551,2010,EUR,Compact Car,0.125912523646524
13552,2015,EUR,Compact Car,0.12449226141993999
13553,2020,EUR,Compact Car,0.111847161405652
13554,2025,EUR,Compact Car,0.11181453147090198
13555,2030,EUR,Compact Car,0.11177252758308999
13556,2035,EUR,Compact Car,0.11172146461211
13557,2040,EUR,Compact Car,0.11020687844390599
13558,2045,EUR,Compact Car,0.10868979134217299
13559,2050,EUR,Compact Car,0.10717270546345599
13560,2055,EUR,Compact Car,0.106779031242004
13561,2060,EUR,Compact Car,0.10638549133450698
13562,2070,EUR,Compact Car,0.10559834944381301
13563,2080,EUR,Compact Car,0.104811485251058
13564,2090,EUR,Compact Car,0.104026634780687
13565,2100,EUR,Compact Car,0.103634160686257
13566,1990,EUR,Compact Car,0.176578947813829
13567,2005,EUR,Compact Car,0.176163995840737
13568,2010,EUR,Compact Car,0.17464226298770003
13569,2015,EUR,Compact Car,0.17325483465935998
13570,2020,EUR,Compact Car,0.171792871247498
13571,2025,EUR,Compact Car,0.169407788110631
13572,2030,EUR,Compact Car,0.16703144310201698
13573,2035,EUR,Compact Car,0.164657753910357
13574,2040,EUR,Compact Car,0.163707688813533
13575,2045,EUR,Compact Car,0.16275966807843398
13576,2050,EUR,Compact Car,0.161819328240963
13577,2055,EUR,Compact Car,0.161593104094177
13578,2060,EUR,Compact Car,0.161364218354946
13579,2070,EUR,Compact Car,0.16089623077662102
13580,2080,EUR,Compact Car,0.16042746005101097
13581,2090,EUR,Compact Car,0.15995871455240498
13582,2100,EUR,Compact Car,0.159725366010754
13583,1990,EUR,Compact Car,0.1094920218874
13584,2005,EUR,Compact Car,0.109464236880627
13585,2010,EUR,Compact Car,0.10902456771500099
13586,2015,EUR,Compact Car,0.10863573668746401
13587,2020,EUR,Compact Car,0.10825054547592901
13588,2025,EUR,Compact Car,0.10704938437166499
13589,2030,EUR,Compact Car,0.10584502470294198
13590,2035,EUR,Compact Car,0.104636945087736
13591,2040,EUR,Compact Car,0.104154632571167
13592,2045,EUR,Compact Car,0.10366858319787402
13593,2050,EUR,Compact Car,0.103181049905509
13594,2055,EUR,Compact Car,0.10305593357915198
13595,2060,EUR,Compact Car,0.10293071496611901
13596,2070,EUR,Compact Car,0.10268068299306199
13597,2080,EUR,Compact Car,0.1024288146929
13598,2090,EUR,Compact Car,0.10217741663576199
13599,2100,EUR,Compact Car,0.10204991902192
13600,1990,EUR,Compact Car,0.0929299249448061
13601,2005,EUR,Compact Car,0.0929599234864979
13602,2010,EUR,Compact Car,0.0929251441043972
13603,2015,EUR,Compact Car,0.092919254601311
13604,2020,EUR,Compact Car,0.0951394758299007
13605,2025,EUR,Compact Car,0.0943315704583209
13606,2030,EUR,Compact Car,0.0935277305282963
13607,2035,EUR,Compact Car,0.092725276636675
13608,2040,EUR,Compact Car,0.0927090499123627
13609,2045,EUR,Compact Car,0.0926920395906325
13610,2050,EUR,Compact Car,0.0926763671054963
13611,2055,EUR,Compact Car,0.0926717769860683
13612,2060,EUR,Compact Car,0.092666444027217
13613,2070,EUR,Compact Car,0.0926533672440144
13614,2080,EUR,Compact Car,0.0926390513060146
13615,2090,EUR,Compact Car,0.0926248044266766
13616,2100,EUR,Compact Car,0.0926169888155419
13617,1990,EUR,Compact Car,0.100566023333455
13618,2005,EUR,Compact Car,0.100592004300235
13619,2010,EUR,Compact Car,0.0997790351403049
13620,2015,EUR,Compact Car,0.09899904574363301
13621,2020,EUR,Compact Car,0.10044753528750801
13622,2025,EUR,Compact Car,0.0973158089652014
13623,2030,EUR,Compact Car,0.0941885341668805
13624,2035,EUR,Compact Car,0.0910628115172748
13625,2040,EUR,Compact Car,0.0901188965512221
13626,2045,EUR,Compact Car,0.0891732683277908
13627,2050,EUR,Compact Car,0.0882272967994012
13628,2055,EUR,Compact Car,0.08798614351022199
13629,2060,EUR,Compact Car,0.0877446478390422
13630,2070,EUR,Compact Car,0.0872611501852854
13631,2080,EUR,Compact Car,0.0867759237166818
13632,2090,EUR,Compact Car,0.0862907232523172
13633,2100,EUR,Compact Car,0.0860466921063585
13634,1990,EUR,Large Car and SUV,0.128966901872103
13635,2005,EUR,Large Car and SUV,0.12878302509744
13636,2010,EUR,Large Car and SUV,0.127335082741173
13637,2015,EUR,Large Car and SUV,0.125893648394284
13638,2020,EUR,Large Car and SUV,0.113099167165964
13639,2025,EUR,Large Car and SUV,0.11306071181041198
13640,2030,EUR,Large Car and SUV,0.113013888606762
13641,2035,EUR,Large Car and SUV,0.11295927348014399
13642,2040,EUR,Large Car and SUV,0.111426187385184
13643,2045,EUR,Large Car and SUV,0.10989206677729901
13644,2050,EUR,Large Car and SUV,0.10835856787888
13645,2055,EUR,Large Car and SUV,0.10796174146963401
13646,2060,EUR,Large Car and SUV,0.107565126904487
13647,2070,EUR,Large Car and SUV,0.106771652303117
13648,2080,EUR,Large Car and SUV,0.105979266950188
13649,2090,EUR,Large Car and SUV,0.105189016639391
13650,2100,EUR,Large Car and SUV,0.104794687888987
13651,1990,EUR,Large Car and SUV,0.17848299765528697
13652,2005,EUR,Large Car and SUV,0.17806169020276996
13653,2010,EUR,Large Car and SUV,0.17661742181199397
13654,2015,EUR,Large Car and SUV,0.17521044567084196
13655,2020,EUR,Large Car and SUV,0.17372727075699698
13656,2025,EUR,Large Car and SUV,0.171306505058995
13657,2030,EUR,Large Car and SUV,0.16889635162294298
13658,2035,EUR,Large Car and SUV,0.166491000866607
13659,2040,EUR,Large Car and SUV,0.165527746720405
13660,2045,EUR,Large Car and SUV,0.164568707567632
13661,2050,EUR,Large Car and SUV,0.163618319041685
13662,2055,EUR,Large Car and SUV,0.163391061331773
13663,2060,EUR,Large Car and SUV,0.16316125514950303
13664,2070,EUR,Large Car and SUV,0.162691132789854
13665,2080,EUR,Large Car and SUV,0.162221515086129
13666,2090,EUR,Large Car and SUV,0.16175215120592498
13667,2100,EUR,Large Car and SUV,0.16151972907665899
13668,1990,EUR,Large Car and SUV,0.11074258986482302
13669,2005,EUR,Large Car and SUV,0.11065102612744901
13670,2010,EUR,Large Car and SUV,0.110258035314023
13671,2015,EUR,Large Car and SUV,0.109858959314457
13672,2020,EUR,Large Car and SUV,0.10946282008781301
13673,2025,EUR,Large Car and SUV,0.108242593159665
13674,2030,EUR,Large Car and SUV,0.107020274273295
13675,2035,EUR,Large Car and SUV,0.105795547303563
13676,2040,EUR,Large Car and SUV,0.10530628538628399
13677,2045,EUR,Large Car and SUV,0.10481464869407901
13678,2050,EUR,Large Car and SUV,0.104322114452103
13679,2055,EUR,Large Car and SUV,0.10419670445175201
13680,2060,EUR,Large Car and SUV,0.10407127311046001
13681,2070,EUR,Large Car and SUV,0.103820662111858
13682,2080,EUR,Large Car and SUV,0.10356902253112898
13683,2090,EUR,Large Car and SUV,0.10331799781328199
13684,2100,EUR,Large Car and SUV,0.103191524577432
13685,1990,EUR,Large Car and SUV,0.0939443566276562
13686,2005,EUR,Large Car and SUV,0.0939705695447726
13687,2010,EUR,Large Car and SUV,0.0939236473278175
13688,2015,EUR,Large Car and SUV,0.0939090208542591
13689,2020,EUR,Large Car and SUV,0.0961437060350798
13690,2025,EUR,Large Car and SUV,0.0953187003310028
13691,2030,EUR,Large Car and SUV,0.0944994072286038
13692,2035,EUR,Large Car and SUV,0.0936834688805285
13693,2040,EUR,Large Car and SUV,0.0936645250756672
13694,2045,EUR,Large Car and SUV,0.0936468687863487
13695,2050,EUR,Large Car and SUV,0.0936314520790219
13696,2055,EUR,Large Car and SUV,0.0936283832901738
13697,2060,EUR,Large Car and SUV,0.0936246992803191
13698,2070,EUR,Large Car and SUV,0.0936146920308263
13699,2080,EUR,Large Car and SUV,0.0936047188933072
13700,2090,EUR,Large Car and SUV,0.0935950559383724
13701,2100,EUR,Large Car and SUV,0.0935908107668787
13702,1990,EUR,Large Car and SUV,0.10166328672971
13703,2005,EUR,Large Car and SUV,0.101685210314187
13704,2010,EUR,Large Car and SUV,0.10085074177098598
13705,2015,EUR,Large Car and SUV,0.10005308289123699
13706,2020,EUR,Large Car and SUV,0.10150717879908802
13707,2025,EUR,Large Car and SUV,0.0983333659733816
13708,2030,EUR,Large Car and SUV,0.0951660748725051
13709,2035,EUR,Large Car and SUV,0.0920026081822324
13710,2040,EUR,Large Car and SUV,0.0910463585222826
13711,2045,EUR,Large Car and SUV,0.0900904347073538
13712,2050,EUR,Large Car and SUV,0.0891350320623304
13713,2055,EUR,Large Car and SUV,0.0888929082590513
13714,2060,EUR,Large Car and SUV,0.0886505544632072
13715,2070,EUR,Large Car and SUV,0.0881650981857062
13716,2080,EUR,Large Car and SUV,0.08767906893622099
13717,2090,EUR,Large Car and SUV,0.0871932428263599
13718,2100,EUR,Large Car and SUV,0.0869500703896164
13719,1990,EUR,Midsize Car,0.129942775592943
13720,2005,EUR,Midsize Car,0.129829418703746
13721,2010,EUR,Midsize Car,0.128469396032951
13722,2015,EUR,Midsize Car,0.127090839742818
13723,2020,EUR,Midsize Car,0.11426700838716099
13724,2025,EUR,Midsize Car,0.11428253363907902
13725,2030,EUR,Midsize Car,0.114278443716575
13726,2035,EUR,Midsize Car,0.114252552815772
13727,2040,EUR,Midsize Car,0.11271975684847801
13728,2045,EUR,Midsize Car,0.11117037719618801
13729,2050,EUR,Midsize Car,0.10961520948293199
13730,2055,EUR,Midsize Car,0.109201885151351
13731,2060,EUR,Midsize Car,0.108787933698768
13732,2070,EUR,Midsize Car,0.107961653817419
13733,2080,EUR,Midsize Car,0.10712787223836
13734,2090,EUR,Midsize Car,0.10629514896454599
13735,2100,EUR,Midsize Car,0.10587095421639599
13736,1990,EUR,Midsize Car,0.179847631384579
13737,2005,EUR,Midsize Car,0.17951265737305802
13738,2010,EUR,Midsize Car,0.178189944977559
13739,2015,EUR,Midsize Car,0.17688258057788503
13740,2020,EUR,Midsize Car,0.175498532411414
13741,2025,EUR,Midsize Car,0.17313829193972402
13742,2030,EUR,Midsize Car,0.17077117835560598
13743,2035,EUR,Midsize Car,0.16838741515269398
13744,2040,EUR,Midsize Car,0.16743557528515102
13745,2045,EUR,Midsize Car,0.166465913026311
13746,2050,EUR,Midsize Car,0.165496254001725
13747,2055,EUR,Midsize Car,0.165248722981669
13748,2060,EUR,Midsize Car,0.164997197489161
13749,2070,EUR,Midsize Car,0.164485927826388
13750,2080,EUR,Midsize Car,0.16396217786773498
13751,2090,EUR,Midsize Car,0.16343677425728198
13752,2100,EUR,Midsize Car,0.163162650678291
13753,1990,EUR,Midsize Car,0.111575402266599
13754,2005,EUR,Midsize Car,0.111549058897047
13755,2010,EUR,Midsize Car,0.11124100947867199
13756,2015,EUR,Midsize Car,0.11090141899124001
13757,2020,EUR,Midsize Car,0.110571151829514
13758,2025,EUR,Midsize Car,0.109398274376019
13759,2030,EUR,Midsize Car,0.10821118028497
13760,2035,EUR,Midsize Car,0.107007383589338
13761,2040,EUR,Midsize Car,0.106530011662509
13762,2045,EUR,Midsize Car,0.10603554498131698
13763,2050,EUR,Midsize Car,0.10553384452444801
13764,2055,EUR,Midsize Car,0.105396091097837
13765,2060,EUR,Midsize Car,0.10525746338313001
13766,2070,EUR,Midsize Car,0.1049821682497
13767,2080,EUR,Midsize Car,0.104697068250808
13768,2090,EUR,Midsize Car,0.10441110523140303
13769,2100,EUR,Midsize Car,0.10425866511128999
13770,1990,EUR,Midsize Car,0.0946949919194873
13771,2005,EUR,Midsize Car,0.0947306801252119
13772,2010,EUR,Midsize Car,0.0948170622696244
13773,2015,EUR,Midsize Car,0.0948618967369988
13774,2020,EUR,Midsize Car,0.0971775660917515
13775,2025,EUR,Midsize Car,0.0963989974745598
13776,2030,EUR,Midsize Car,0.0956157756173597
13777,2035,EUR,Midsize Car,0.0948231676412579
13778,2040,EUR,Midsize Car,0.0948198489182401
13779,2045,EUR,Midsize Car,0.0948042675221017
13780,2050,EUR,Midsize Car,0.0947852338955992
13781,2055,EUR,Midsize Car,0.0947715678413105
13782,2060,EUR,Midsize Car,0.0947564144834764
13783,2070,EUR,Midsize Car,0.0947249296894517
13784,2080,EUR,Midsize Car,0.0946851163664736
13785,2090,EUR,Midsize Car,0.0946441396372583
13786,2100,EUR,Midsize Car,0.0946158617207944
13787,1990,EUR,Midsize Car,0.10247582587073199
13788,2005,EUR,Midsize Car,0.102507360143221
13789,2010,EUR,Midsize Car,0.101809157174349
13790,2015,EUR,Midsize Car,0.101066925628748
13791,2020,EUR,Midsize Car,0.102598275096483
13792,2025,EUR,Midsize Car,0.0994478978504369
13793,2030,EUR,Midsize Car,0.0962912049771844
13794,2035,EUR,Midsize Car,0.0931238583461211
13795,2040,EUR,Midsize Car,0.0921724350065872
13796,2045,EUR,Midsize Car,0.0912079325913393
13797,2050,EUR,Midsize Car,0.0902383661296707
13798,2055,EUR,Midsize Car,0.08998333637605802
13799,2060,EUR,Midsize Car,0.089727328598896
